subject_id,workflow_id,task,reducer,data.value,data.aggregation_version
47662892,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 12}],3.4.4
47662893,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662893,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47662893,15643,T4,dropdown_reducer,[{'11': 4}],3.4.4
47662893,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662895,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662895,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47662895,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47662895,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662896,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 3}],3.4.4
47662896,15643,T3,dropdown_reducer,[{'29': 3}],3.4.4
47662896,15643,T4,dropdown_reducer,[{'10': 3}],3.4.4
47662896,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662897,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 6}],3.4.4
47662897,15643,T3,dropdown_reducer,[{'22': 6}],3.4.4
47662897,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47662897,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662899,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'lenny': 1}]",3.4.4
47662899,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47662899,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662899,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662900,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662900,15643,T3,dropdown_reducer,[{'15': 4}],3.4.4
47662900,15643,T4,dropdown_reducer,[{'10': 4}],3.4.4
47662900,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662902,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 15}],3.4.4
47662902,15643,T3,dropdown_reducer,[{'8': 15}],3.4.4
47662902,15643,T4,dropdown_reducer,[{'10': 15}],3.4.4
47662902,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 15}],3.4.4
47662903,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 5}],3.4.4
47662903,15643,T3,dropdown_reducer,"[{'1': 4, '24': 1}]",3.4.4
47662903,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662903,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662905,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662905,15643,T3,dropdown_reducer,[{'1': 6}],3.4.4
47662905,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47662905,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662907,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 7}],3.4.4
47662907,15643,T3,dropdown_reducer,[{'24': 7}],3.4.4
47662907,15643,T4,dropdown_reducer,[{'9': 7}],3.4.4
47662907,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662908,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, '2c1c5b75e727b': 1}]",3.4.4
47662908,15643,T3,dropdown_reducer,[{'17': 6}],3.4.4
47662908,15643,T4,dropdown_reducer,[{'9': 6}],3.4.4
47662908,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662909,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662909,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47662909,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662909,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662910,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662910,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47662910,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662910,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662912,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662912,15643,T3,dropdown_reducer,[{'3': 5}],3.4.4
47662912,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662912,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662914,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662914,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47662914,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662914,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662916,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662916,15643,T3,dropdown_reducer,[{'27': 5}],3.4.4
47662916,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662916,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662918,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 7}],3.4.4
47662918,15643,T3,dropdown_reducer,[{'20': 7}],3.4.4
47662918,15643,T4,dropdown_reducer,[{'8': 7}],3.4.4
47662918,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662919,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662919,15643,T3,dropdown_reducer,[{'13': 4}],3.4.4
47662919,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662919,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662921,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662921,15643,T3,dropdown_reducer,[{'6': 4}],3.4.4
47662921,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662921,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662922,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662922,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47662922,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662922,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662923,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662923,15643,T3,dropdown_reducer,[{'30': 4}],3.4.4
47662923,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662923,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662925,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662925,15643,T3,dropdown_reducer,[{'23': 4}],3.4.4
47662925,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662925,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662926,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662926,15643,T3,dropdown_reducer,[{'16': 5}],3.4.4
47662926,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662926,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662928,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 3, 'None': 1}]",3.4.4
47662928,15643,T3,dropdown_reducer,[{'9': 4}],3.4.4
47662928,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662928,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662929,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 4}],3.4.4
47662929,15643,T3,dropdown_reducer,[{'2': 4}],3.4.4
47662929,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662929,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662931,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 6}],3.4.4
47662931,15643,T3,dropdown_reducer,[{'25': 6}],3.4.4
47662931,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47662931,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662932,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 4, '4d3e231d63e6a': 1}]",3.4.4
47662932,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47662932,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662932,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662933,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662933,15643,T3,dropdown_reducer,[{'25': 4}],3.4.4
47662933,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662933,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662935,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 3}]",3.4.4
47662935,15643,T3,dropdown_reducer,[{'18': 4}],3.4.4
47662935,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662935,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662936,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 4}],3.4.4
47662936,15643,T3,dropdown_reducer,[{'11': 4}],3.4.4
47662936,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662936,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662938,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 4}],3.4.4
47662938,15643,T3,dropdown_reducer,[{'4': 4}],3.4.4
47662938,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662938,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662939,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'f0f7524fdb08e': 1}]",3.4.4
47662939,15643,T3,dropdown_reducer,[{'4': 5}],3.4.4
47662939,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662939,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662941,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662941,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47662941,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47662941,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662942,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662942,15643,T3,dropdown_reducer,[{'24': 4}],3.4.4
47662942,15643,T4,dropdown_reducer,[{'12': 4}],3.4.4
47662942,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662943,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 5, '5bd2fbcf507d4': 1}]",3.4.4
47662943,15643,T3,dropdown_reducer,[{'17': 6}],3.4.4
47662943,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47662943,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662945,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 6}],3.4.4
47662945,15643,T3,dropdown_reducer,[{'10': 6}],3.4.4
47662945,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47662945,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662946,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 6}],3.4.4
47662946,15643,T3,dropdown_reducer,[{'3': 6}],3.4.4
47662946,15643,T4,dropdown_reducer,[{'12': 6}],3.4.4
47662946,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662948,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 3, 'f0f7524fdb08e': 1}]",3.4.4
47662948,15643,T3,dropdown_reducer,[{'26': 4}],3.4.4
47662948,15643,T4,dropdown_reducer,[{'11': 4}],3.4.4
47662948,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662949,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 3, 'review': 1}]",3.4.4
47662949,15643,T3,dropdown_reducer,[{'19': 4}],3.4.4
47662949,15643,T4,dropdown_reducer,[{'11': 4}],3.4.4
47662949,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662951,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 6}],3.4.4
47662951,15643,T3,dropdown_reducer,[{'12': 6}],3.4.4
47662951,15643,T4,dropdown_reducer,"[{'11': 5, '12': 1}]",3.4.4
47662951,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662952,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662952,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47662952,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47662952,15643,T8,dropdown_reducer,"[{'9a8e01acfe16e': 4, '11': 1}]",3.4.4
47662953,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662953,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47662953,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47662953,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662955,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662955,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47662955,15643,T4,dropdown_reducer,[{'11': 5}],3.4.4
47662955,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662956,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 3}],3.4.4
47662956,15643,T3,dropdown_reducer,[{'29': 3}],3.4.4
47662956,15643,T4,dropdown_reducer,[{'10': 3}],3.4.4
47662956,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662958,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662958,15643,T3,dropdown_reducer,[{'22': 5}],3.4.4
47662958,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662958,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662959,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47662959,15643,T3,dropdown_reducer,[{'15': 5}],3.4.4
47662959,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662959,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662961,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 3}],3.4.4
47662961,15643,T3,dropdown_reducer,[{'15': 3}],3.4.4
47662961,15643,T4,dropdown_reducer,[{'10': 3}],3.4.4
47662961,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662962,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662962,15643,T3,dropdown_reducer,[{'8': 5}],3.4.4
47662962,15643,T4,dropdown_reducer,[{'10': 5}],3.4.4
47662962,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662964,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 6}],3.4.4
47662964,15643,T3,dropdown_reducer,[{'1': 6}],3.4.4
47662964,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47662964,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662965,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662965,15643,T3,dropdown_reducer,[{'1': 6}],3.4.4
47662965,15643,T4,dropdown_reducer,[{'10': 6}],3.4.4
47662965,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662967,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 3}],3.4.4
47662967,15643,T3,dropdown_reducer,[{'24': 3}],3.4.4
47662967,15643,T4,dropdown_reducer,[{'9': 3}],3.4.4
47662967,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662968,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47662968,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47662968,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662968,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662969,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662969,15643,T3,dropdown_reducer,[{'17': 5}],3.4.4
47662969,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47662969,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662970,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662970,15643,T3,dropdown_reducer,[{'10': 4}],3.4.4
47662970,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662970,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662972,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662972,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47662972,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47662972,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662973,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 6}],3.4.4
47662973,15643,T3,dropdown_reducer,[{'3': 6}],3.4.4
47662973,15643,T4,dropdown_reducer,[{'9': 6}],3.4.4
47662973,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662975,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662975,15643,T3,dropdown_reducer,[{'27': 4}],3.4.4
47662975,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662975,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662976,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662976,15643,T3,dropdown_reducer,[{'20': 5}],3.4.4
47662976,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662976,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662978,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 5}],3.4.4
47662978,15643,T3,dropdown_reducer,[{'13': 5}],3.4.4
47662978,15643,T4,dropdown_reducer,[{'8': 5}],3.4.4
47662978,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662979,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 3, '5bd2fbcf507d4': 1}]",3.4.4
47662979,15643,T3,dropdown_reducer,[{'6': 4}],3.4.4
47662979,15643,T4,dropdown_reducer,[{'8': 4}],3.4.4
47662979,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662981,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 10, 'None': 1}]",3.4.4
47662981,15643,T3,dropdown_reducer,[{'30': 11}],3.4.4
47662981,15643,T4,dropdown_reducer,[{'7': 11}],3.4.4
47662981,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 11}],3.4.4
47662982,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 3}],3.4.4
47662982,15643,T3,dropdown_reducer,[{'30': 3}],3.4.4
47662982,15643,T4,dropdown_reducer,[{'7': 3}],3.4.4
47662982,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 3}],3.4.4
47662984,15643,T1,dropdown_reducer,"[{'4d3e231d63e6a': 2, 'cd638da74b4e3': 5}]",3.4.4
47662984,15643,T3,dropdown_reducer,[{'23': 7}],3.4.4
47662984,15643,T4,dropdown_reducer,[{'7': 7}],3.4.4
47662984,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47662986,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662986,15643,T3,dropdown_reducer,[{'16': 4}],3.4.4
47662986,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662986,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662989,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 4}],3.4.4
47662989,15643,T3,dropdown_reducer,[{'9': 4}],3.4.4
47662989,15643,T4,dropdown_reducer,[{'7': 4}],3.4.4
47662989,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47662991,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 5}],3.4.4
47662991,15643,T3,dropdown_reducer,[{'2': 5}],3.4.4
47662991,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47662991,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662992,15643,T1,dropdown_reducer,[{'cd638da74b4e3': 6}],3.4.4
47662992,15643,T3,dropdown_reducer,[{'25': 6}],3.4.4
47662992,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47662992,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662994,15643,T1,dropdown_reducer,"[{'cd638da74b4e3': 4, '4d3e231d63e6a': 1}]",3.4.4
47662994,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47662994,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662994,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662995,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, '4d3e231d63e6a': 1, 'None': 1}]",3.4.4
47662995,15643,T3,dropdown_reducer,[{'25': 5}],3.4.4
47662995,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47662995,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47662997,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 5, 'none': 1}]",3.4.4
47662997,15643,T3,dropdown_reducer,[{'18': 6}],3.4.4
47662997,15643,T4,dropdown_reducer,[{'6': 6}],3.4.4
47662997,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47662998,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 4}],3.4.4
47662998,15643,T3,dropdown_reducer,[{'11': 4}],3.4.4
47662998,15643,T4,dropdown_reducer,[{'6': 4}],3.4.4
47662998,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663000,15643,T1,dropdown_reducer,[{'4d3e231d63e6a': 5}],3.4.4
47663000,15643,T3,dropdown_reducer,[{'4': 5}],3.4.4
47663000,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47663000,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663001,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663001,15643,T3,dropdown_reducer,[{'4': 5}],3.4.4
47663001,15643,T4,dropdown_reducer,[{'6': 5}],3.4.4
47663001,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663003,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663003,15643,T3,dropdown_reducer,[{'28': 5}],3.4.4
47663003,15643,T4,dropdown_reducer,[{'5': 5}],3.4.4
47663003,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663004,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'None': 1}]",3.4.4
47663004,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47663004,15643,T4,dropdown_reducer,[{'7': 5}],3.4.4
47663004,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663006,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663006,15643,T3,dropdown_reducer,[{'10': 5}],3.4.4
47663006,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47663006,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663007,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663007,15643,T3,dropdown_reducer,[{'3': 4}],3.4.4
47663007,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47663007,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663008,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 3, 'chile-today': 1}]",3.4.4
47663008,15643,T3,dropdown_reducer,[{'17': 4}],3.4.4
47663008,15643,T4,dropdown_reducer,[{'9': 4}],3.4.4
47663008,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663010,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663010,15643,T3,dropdown_reducer,[{'5': 4}],3.4.4
47663010,15643,T4,dropdown_reducer,[{'3': 4}],3.4.4
47663010,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663011,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 4}],3.4.4
47663011,15643,T3,dropdown_reducer,[{'19': 4}],3.4.4
47663011,15643,T4,dropdown_reducer,[{'2': 4}],3.4.4
47663011,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 4}],3.4.4
47663013,15643,T1,dropdown_reducer,"[{'f0f7524fdb08e': 3, 'cd638da74b4e3': 1}]",3.4.4
47663013,15643,T3,dropdown_reducer,[{'29': 4}],3.4.4
47663013,15643,T4,dropdown_reducer,[{'1': 4}],3.4.4
47663013,15643,T8,dropdown_reducer,[{'34d4c94d85019': 4}],3.4.4
47663014,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663014,15643,T3,dropdown_reducer,[{'16': 5}],3.4.4
47663014,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663014,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663016,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 7}],3.4.4
47663016,15643,T3,dropdown_reducer,[{'17': 7}],3.4.4
47663016,15643,T4,dropdown_reducer,[{'12': 7}],3.4.4
47663016,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 7}],3.4.4
47663017,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 4, 'bike-racing': 1, 'None': 1}]",3.4.4
47663017,15643,T3,dropdown_reducer,[{'19': 6}],3.4.4
47663017,15643,T4,dropdown_reducer,[{'2': 6}],3.4.4
47663017,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 6}],3.4.4
47663018,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663018,15643,T3,dropdown_reducer,[{'30': 5}],3.4.4
47663018,15643,T4,dropdown_reducer,[{'4': 5}],3.4.4
47663018,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663020,15643,T1,dropdown_reducer,[{'5bd2fbcf507d4': 5}],3.4.4
47663020,15643,T3,dropdown_reducer,[{'17': 5}],3.4.4
47663020,15643,T4,dropdown_reducer,[{'9': 5}],3.4.4
47663020,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663021,15643,T1,dropdown_reducer,"[{'None': 1, '5bd2fbcf507d4': 4}]",3.4.4
47663021,15643,T3,dropdown_reducer,[{'5': 5}],3.4.4
47663021,15643,T4,dropdown_reducer,[{'3': 5}],3.4.4
47663021,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 5}],3.4.4
47663023,15643,T1,dropdown_reducer,"[{'5bd2fbcf507d4': 17, 'None': 1}]",3.4.4
47663023,15643,T3,dropdown_reducer,[{'19': 18}],3.4.4
47663023,15643,T4,dropdown_reducer,[{'2': 18}],3.4.4
47663023,15643,T8,dropdown_reducer,[{'9a8e01acfe16e': 18}],3.4.4
47663024,15643,T1,dropdown_reducer,[{'f0f7524fdb08e': 3}],3.4.4
